# LinearA, AngularV
-0.030500,0.082100
0.013100,0.082000
-0.196600,0.298400
-0.215700,0.297500
0.322000,0.230600
0.405300,0.215400
-0.544600,0.230900
0.015900,-0.155200
-0.007800,0.069700
0.012900,-0.126800
0.009800,-0.085400
0.037700,-0.322300
0.040900,-0.310000
0.037500,-0.275600
0.043400,-0.315600
0.029200,-0.205700
0.027900,-0.196800
0.042600,-0.313300
0.109000,-0.150300
0.075600,-0.176400
0.028200,-0.238100
0.075800,-0.212700
0.024100,-0.212800
0.011500,-0.157600
-0.962400,-0.225200
-0.878600,-0.226500
-0.167800,0.143800
-0.032500,0.193700
-0.425400,0.095400
0.053400,0.405000
0.391000,0.258900
0.080500,0.335000
0.882100,0.312200
-0.416500,0.344800
0.129600,0.566600
-0.078600,0.376100
0.067300,0.284700
0.084100,0.340900
0.094200,0.380700
-0.073900,0.331300
0.180900,0.278700
0.066700,0.392700
0.099700,0.388800
0.095800,0.379200
0.105800,0.392700
0.099000,0.445700
0.097000,0.445700
-0.572600,0.371200
0.057800,0.434300
0.055100,0.457400
0.051300,0.457400
-0.009200,0.428500
-0.935900,0.362000
-0.014700,0.346000
-0.020300,0.272000
0.752600,0.252600
-0.051100,0.424300
-0.635900,0.378500
0.481400,0.281200
-0.052700,0.321200
-0.054100,0.321100
-0.049000,0.295500
0.224800,0.262400
-0.042400,0.257000
-0.042800,0.257000
-0.015600,0.109700
-0.013200,0.092200
-0.021300,0.149100
-0.006000,0.041500
-0.006000,0.041500
0.074400,0.147500
-0.904600,1.473300
-0.117300,1.562100
-0.014800,1.409800
-0.011800,1.409700
-0.010200,1.409700
-0.008500,1.409700
0.852300,1.133800
-0.109500,0.826100
-0.071200,0.357500
-0.067600,0.289800
-0.062400,0.283400
-0.063500,0.283400
-0.043100,0.183600
-0.018500,0.075300
-0.036800,0.148700
-0.028900,0.112700
-0.029000,0.112700
-0.018400,0.071400
-0.018400,0.071400
-0.036100,0.111800
-0.031000,0.119900
-0.013600,0.052600
-0.046400,0.190600
-0.037800,0.148000
-0.033600,0.139300
-0.032500,0.129700
-0.036000,0.136300
-0.043700,0.177800
-0.025600,0.109800
-0.032800,0.142500
-0.034000,0.171500
-0.033000,0.178000
-0.024200,0.136400
-0.018900,0.118200
-0.018500,0.125100
-0.007400,0.051000
-0.008500,0.059000
-0.009300,0.066900
-0.008200,0.074800
-0.008200,0.066200
0.003400,0.074300
-0.002100,0.016400
0.000000,-0.000200
-0.000000,0.000000
-0.003100,0.024500
0.009500,-0.073600
0.410800,-0.029200
-0.002400,0.017300
-0.017900,-0.081300
-0.003400,0.025300
0.001700,0.012300
-0.002300,0.016500
-0.003300,0.024600
0.006700,-0.049200
0.037300,0.024200
-0.009400,0.080400
-0.007600,0.071200
-0.003100,0.030000
-0.007200,0.070700
0.447600,-0.041200
-0.864000,0.060200
-0.005800,0.065100
0.499300,-0.000400
0.000000,-0.000600
0.005000,-0.058900
0.158900,-0.041600
0.005800,-0.074100
0.535100,-0.682000
0.006900,-0.998400
0.048100,-1.260100
0.023800,-1.260100
-0.044500,-0.866400
0.720400,-0.839500
-0.124300,-0.773300
-0.117300,-0.698800
-0.083200,-0.573600
-0.652100,-0.317800
-0.370800,-0.308400
-0.467900,-0.168900
-0.022800,-0.203600
0.843200,-0.189200
-0.014800,-0.163000
-0.066500,-0.041300
-0.007600,-0.080500
-0.542700,0.014700
0.547100,-0.093800
-0.826800,0.029200
-0.517200,0.152600
0.026700,0.286000
-0.424600,0.336200
0.669300,0.374800
0.104900,0.654500
0.101700,0.654500
0.133400,0.677900
0.053500,0.599500
0.037600,0.556500
-0.034100,0.489600
-0.066800,0.446900
-0.057800,0.486200
-0.453100,0.481900
-0.063600,0.459700
-0.072300,0.393700
-0.064100,0.267200
-0.055600,0.225300
-0.040600,0.157200
0.090900,0.106400
-0.047900,0.116000
-0.034400,0.134600
0.224900,0.061200
0.143800,-0.006900
-0.009400,0.047700
0.004800,-0.026000
0.042300,-0.027900
-0.007400,0.045700
-0.007000,0.045700
-0.457900,0.026800
0.006800,-0.040800
0.013000,-0.097900
-0.242700,-0.057800
0.002700,-0.018200
0.002600,-0.019100
-0.000000,0.000000
-0.000200,0.008100
0.021200,-0.147200
0.017700,-0.122100
0.014000,-0.129900
0.057100,-0.394500
-0.337400,-0.618800
0.105500,-0.895400
-0.485900,-1.140200
-0.009600,-1.405000
0.622500,-0.867300
-0.004400,-0.958100
-0.002900,-0.896800
0.022100,-0.330200
-0.518200,-0.146600
0.012200,-0.110500
-0.547700,-0.124100
-0.045600,0.313700
-0.050700,0.352900
0.858100,0.217000
0.000900,0.214600
-0.880700,0.215600
-0.882500,0.215000
0.002000,0.595100
0.977100,0.573400
-0.835700,0.539100
0.926800,0.396500
0.038100,0.290600
0.832900,0.420900
0.097300,0.258000
0.038000,0.150800
0.041600,0.166200
0.031400,0.124700
-0.052000,0.305600
0.032500,0.126900
0.013600,0.052900
0.000000,0.000000
-0.038500,-0.152300
-0.076200,-0.150500
-0.039900,-0.162300
-0.034200,-0.170000
-0.031900,-0.168600
-0.022500,-0.133500
-0.022900,-0.141100
-0.027400,-0.147000
-0.018600,-0.138800
-0.016600,-0.137600
-0.007600,-0.121200
-0.010200,-0.110400
-0.010100,-0.118100
-0.003800,-0.073300
0.001700,-0.031900
0.000200,-0.031900
0.000300,-0.039800
0.000100,-0.006400
0.979600,-0.037200
0.000400,-0.030800
0.195300,-0.031000
0.000500,-0.030100
0.003100,-0.127500
-0.816700,-0.538700
-0.575900,-0.766700
0.093000,-0.835100
0.212500,-0.702100
0.211300,-0.814700
0.124400,-0.553600
0.121400,-0.553600
-0.400500,-0.448800
0.016800,-0.504600
-0.006400,-0.452100
-0.063400,-0.345400
-0.645500,-0.519300
-0.065100,-0.282500
-0.077200,-0.302100
-0.787400,-0.311200
-0.074000,-0.283500
-0.063200,-0.241600
-0.053500,-0.216200
-0.073900,-0.272600
-0.075400,-0.294000
0.338400,-0.270600
-0.026900,-0.164100
-0.027200,-0.171600
-0.015200,-0.104800
-0.014300,-0.104800
-0.012800,-0.107900
-0.000900,-0.008300
-0.001700,-0.008300
0.002700,0.032600
0.001900,0.016000
0.011400,0.089200
0.022800,0.144100
0.030100,0.184500
0.030600,0.184500
0.239000,0.083200
0.037700,0.215000
0.035500,0.189700
0.040600,0.212000
0.048100,0.212100
0.048500,0.212100
0.049800,0.210700
0.050100,0.210600
0.050500,0.210600
0.050300,0.201700
0.055400,0.225600
0.027600,0.108500
0.038900,0.152000
0.050300,0.102900
0.026500,0.103000
-0.050900,0.117700
0.049600,0.192500
0.017800,0.068700
0.000800,0.003000
-0.006500,-0.025000
0.029200,-0.023500
-0.010200,-0.016200
-0.019200,-0.073300
-0.019100,-0.073300
-0.023000,-0.088900
-0.023100,-0.088900
-0.020200,-0.078900
-0.001100,-0.004500
-0.009400,-0.037000
0.014500,0.057200
-0.085100,-0.077300
-0.134200,0.027500
0.012400,0.048800
0.010300,0.040500
0.010300,0.040500
0.045600,0.177000
0.047400,0.184500
0.047300,0.184500
0.055200,0.217200
0.039500,0.195700
0.047600,0.208600
0.044300,0.199700
0.057900,0.229300
0.044900,0.229400
0.034800,0.209800
0.030300,0.224600
-0.650100,0.122700
0.014400,0.173700
0.003700,0.218300
-0.002200,0.225300
-0.002800,0.176200
-0.077600,0.187700
-0.009900,0.460600
-0.017100,0.460600
0.821300,0.719200
0.458100,0.806500
-0.141000,0.899400
-0.249300,0.710600
-0.675300,0.746200
-0.146400,0.732100
-0.145900,0.643100
-0.160600,0.643100
-0.146300,0.670500
0.116000,0.560200
-0.120200,0.520000
-0.114300,0.493600
-0.071000,0.399500
-0.865400,0.325400
-0.007800,0.225500
-0.011300,0.136100
0.001500,0.119900
0.004200,0.101800
-0.002000,-0.026400
-0.004100,-0.080700
-0.008700,-0.088800
-0.001200,-0.080000
-0.002700,-0.080000
-0.001700,-0.060200
-0.001200,-0.061000
-0.002000,-0.028400
0.000100,-0.028400
0.000100,-0.036800
0.504900,-0.082800
0.000400,-0.082500
0.000800,-0.082500
0.000800,-0.074000
0.000900,-0.065400
0.015100,-0.358400
-0.534300,-0.563800
-0.097400,-0.699100
0.643100,1.264900
0.179900,1.138300
0.236900,0.842400
-0.007500,0.917800
-0.007200,0.896800
-0.006900,0.896800
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
